,UserId,id,hybrid_score,product_name,CAT1,CAT2,CAT3,CAT4,CAT5,CAT6
489,A3RGN75LHYAG8U,B0045XE32E,0.1932645,Newman's Own Organics New Zealand Ranch Style Dog Treats (Pack of 6),Pet Supplies', 'Dogs', 'Treats', 'Cookies, Biscuits & Snacks,-
490,A2GY5WCU9PKTMI,B0045XE32E,-0.03382763425925927,Newman's Own Organics New Zealand Ranch Style Dog Treats (Pack of 6),Pet Supplies', 'Dogs', 'Treats', 'Cookies, Biscuits & Snacks,-
491,A2JCJJNY43QQIV,B0045XE32E,0.211259,Newman's Own Organics New Zealand Ranch Style Dog Treats (Pack of 6),Pet Supplies', 'Dogs', 'Treats', 'Cookies, Biscuits & Snacks,-
492,A3094EPI56GKZ6,B0045XE32E,0.10248115625,Newman's Own Organics New Zealand Ranch Style Dog Treats (Pack of 6),Pet Supplies', 'Dogs', 'Treats', 'Cookies, Biscuits & Snacks,-
493,ADEZOPMPKK146,B0045XE32E,0.17095833333333335,Newman's Own Organics New Zealand Ranch Style Dog Treats (Pack of 6),Pet Supplies', 'Dogs', 'Treats', 'Cookies, Biscuits & Snacks,-
494,AW7BIYHXUIZ62,B0045XE32E,0.07301542857142858,Newman's Own Organics New Zealand Ranch Style Dog Treats (Pack of 6),Pet Supplies', 'Dogs', 'Treats', 'Cookies, Biscuits & Snacks,-
495,AHN86VFJIJ2JP,B0045XE32E,0.1947333333333333,Newman's Own Organics New Zealand Ranch Style Dog Treats (Pack of 6),Pet Supplies', 'Dogs', 'Treats', 'Cookies, Biscuits & Snacks,-
496,A28I98PKHZZKVB,B0045XE32E,0.0547611111111111,Newman's Own Organics New Zealand Ranch Style Dog Treats (Pack of 6),Pet Supplies', 'Dogs', 'Treats', 'Cookies, Biscuits & Snacks,-
497,ADPP0TXH70ON8,B0045XE32E,0.1331489615384615,Newman's Own Organics New Zealand Ranch Style Dog Treats (Pack of 6),Pet Supplies', 'Dogs', 'Treats', 'Cookies, Biscuits & Snacks,-
498,A38H34UQH3SHVV,B00012OHZ6,0.06734333333333334,Wel-pac Dashi Kombu Dried Seaweed (Pack 1),Grocery & Gourmet Food', 'Pantry Staples', 'Cooking & Baking', 'Dried Seaweed & Nori,-,-
499,A3NBUGYRVR23RJ,B00374XTQI,0.09164142361111112,"York Peppermint Patties Dark Chocolate Covered Mint Candy, 175 Pieces, 5.25 Pound",Grocery & Gourmet Food', 'Candy & Chocolate', 'Candy & Chocolate Bars,-,-,-
500,A3LOCNXB7Z1WCH,B00063KO34,-0.034810933164058165,Nylabone Nutri Dent Limited Ingredient,Pet Supplies', 'Dogs', 'Treats', 'Cookies, Biscuits & Snacks,-
501,A2TN9C5E4A0I3F,B002HPRB9Y,0.21291119658119656,Sprouted Sunflower Seeds Cocoa Mole -- 5 oz,Grocery & Gourmet Food', 'Pantry Staples', 'Cooking & Baking', 'Nuts & Seeds', 'Sunflower Seeds,-
502,A91BK8S5QH98K,B000VC6C4A,0.1344672,Goat Milk Mozzarella Cheese - Four 8 oz. Packages,Grocery & Gourmet Food', 'Dairy, Cheese & Eggs', 'Cheese', 'Mozzarella,-
503,A26NFIQ7KWI8Y7,B0032BXUJM,0.2670547777777777,"Emeril's Big Easy Bold Coffee, 108-Count K-Cup for Keurig Brewers",Grocery & Gourmet Food', 'Beverages', 'Coffee, Tea & Cocoa', 'Coffee', 'Single-Serve Capsules & Pods
504,A3RSWDQJ9B479Z,B0032BXUJM,0.16492608974358974,"Emeril's Big Easy Bold Coffee, 108-Count K-Cup for Keurig Brewers",Grocery & Gourmet Food', 'Beverages', 'Coffee, Tea & Cocoa', 'Coffee', 'Single-Serve Capsules & Pods
505,A2CSPTFY7QPT78,B0032BXUJM,0.045000000000000005,"Emeril's Big Easy Bold Coffee, 108-Count K-Cup for Keurig Brewers",Grocery & Gourmet Food', 'Beverages', 'Coffee, Tea & Cocoa', 'Coffee', 'Single-Serve Capsules & Pods
506,A1REUVV0JG6S1F,B000DZKKK2,0.21143183673469385,"Pamela's Products Gluten Free Chocolate Brownie Mix, 16-Ounce Packages (Pack of 6)",Grocery & Gourmet Food', 'Pantry Staples', 'Cooking & Baking', 'Baking Mixes', 'Brownies,-
507,A3B25NVQAHH9JH,B0047ORGWK,0.09616999999999998,"NurturMe All-Natural Baby Food, Variety Pack, 8-Count Pouches (Pack of 4)",Baby Products', 'Feeding', 'Baby Foods', 'Meals,-,-
508,A2GLD72HQYHG0P,B001I8BNMC,0.2313257,"Folgers Black Silk Ground Coffee, 10.3 Ounce (Pack of 6)",Grocery & Gourmet Food', 'Beverages', 'Coffee, Tea & Cocoa', 'Coffee', 'Ground Coffee
509,AFGYFJPCP27F3,B001I8BNMC,0.31719,"Folgers Black Silk Ground Coffee, 10.3 Ounce (Pack of 6)",Grocery & Gourmet Food', 'Beverages', 'Coffee, Tea & Cocoa', 'Coffee', 'Ground Coffee
510,A36WGHR8TO5DKT,B000DZKKKM,-0.12984729166666667,"Pamela's Products Chocolate Chip Walnut Cookies, 7.25-Ounce Boxes (Pack of 6)",Grocery & Gourmet Food', 'Breads & Bakery', 'Cookies', 'Chocolate Chip,-,-
511,AX5JZLRL9KN9B,B000EGZ99W,0.5411999999999999,"RiceSelect Organic Texmati White Rice, 32 oz Jars (Pack of 4)",Grocery & Gourmet Food', 'Pantry Staples', 'Dried Grains & Rice', 'Basmati,-,-
512,A12IRGQLFE4EBA,B0012ZJ4S6,-0.3767820000000001,Two Leaves and a Bud Organic Orange Sencha Tea,Grocery & Gourmet Food', 'Beverages', 'Coffee, Tea & Cocoa', 'Tea', 'Green
513,A3KPT4FF3J91W4,B0012ZJ4S6,0.2305187755102041,Two Leaves and a Bud Organic Orange Sencha Tea,Grocery & Gourmet Food', 'Beverages', 'Coffee, Tea & Cocoa', 'Tea', 'Green
514,A1REUVV0JG6S1F,B000DZKKKC,0.3470279166666667,"Pamela's Products Gluten Free Cookie Mix, Chocolate Chunk, 13.6 Ounce Unit (Pack of 6)",Grocery & Gourmet Food', 'Pantry Staples', 'Cooking & Baking', 'Baking Mixes', 'Cookies,-
515,ADWL6PX6QM3ZJ,B000DZKKKC,-0.02137714285714286,"Pamela's Products Gluten Free Cookie Mix, Chocolate Chunk, 13.6 Ounce Unit (Pack of 6)",Grocery & Gourmet Food', 'Pantry Staples', 'Cooking & Baking', 'Baking Mixes', 'Cookies,-
516,A2YB7DLC3FOR7W,B000DZKKKC,0.32871625000000004,"Pamela's Products Gluten Free Cookie Mix, Chocolate Chunk, 13.6 Ounce Unit (Pack of 6)",Grocery & Gourmet Food', 'Pantry Staples', 'Cooking & Baking', 'Baking Mixes', 'Cookies,-
517,A1VABWDOUQLULZ,B000DZKKKC,0.26169000000000003,"Pamela's Products Gluten Free Cookie Mix, Chocolate Chunk, 13.6 Ounce Unit (Pack of 6)",Grocery & Gourmet Food', 'Pantry Staples', 'Cooking & Baking', 'Baking Mixes', 'Cookies,-
518,A2843500EKO5YB,B000DZKKKC,0.1291357142857143,"Pamela's Products Gluten Free Cookie Mix, Chocolate Chunk, 13.6 Ounce Unit (Pack of 6)",Grocery & Gourmet Food', 'Pantry Staples', 'Cooking & Baking', 'Baking Mixes', 'Cookies,-
519,A3KHKX8PY7I8TW,B001LO501S,0.5232033333333334,"Lakewood Organic PURE Pineapple, 32-Ounce Bottles (Pack of 6)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
520,A1KUGF6RGJMVEB,B000UVKZXQ,0.520632,"Galil 100% Organic Whole Roasted Chestnuts, 3.5-Ounce Bags (Pack of 24)",Grocery & Gourmet Food', 'Pantry Staples', 'Cooking & Baking', 'Nuts & Seeds,-,-
521,A20YA8CO5NV3DV,B000UVKZXQ,0.4223232000000001,"Galil 100% Organic Whole Roasted Chestnuts, 3.5-Ounce Bags (Pack of 24)",Grocery & Gourmet Food', 'Pantry Staples', 'Cooking & Baking', 'Nuts & Seeds,-,-
522,A31BD4RXCON7QO,B000UVKZXQ,0.5909399999999999,"Galil 100% Organic Whole Roasted Chestnuts, 3.5-Ounce Bags (Pack of 24)",Grocery & Gourmet Food', 'Pantry Staples', 'Cooking & Baking', 'Nuts & Seeds,-,-
523,A1OJ52Q9QNSPI2,B000UVKZXQ,-0.007470476190476191,"Galil 100% Organic Whole Roasted Chestnuts, 3.5-Ounce Bags (Pack of 24)",Grocery & Gourmet Food', 'Pantry Staples', 'Cooking & Baking', 'Nuts & Seeds,-,-
524,A2E26NXH227J8C,B000UVKZXQ,0.08436122448979591,"Galil 100% Organic Whole Roasted Chestnuts, 3.5-Ounce Bags (Pack of 24)",Grocery & Gourmet Food', 'Pantry Staples', 'Cooking & Baking', 'Nuts & Seeds,-,-
525,A25225JQ0C8VOS,B0013E21V8,0.18426199999999998,Highland Sugarworks Jug 100% Maple Syrup Pure Grade A Organic Dark with Robust Taste 32oz.,Grocery & Gourmet Food', 'Pantry Staples', 'Cooking & Baking', 'Syrups, Sugars & Sweeteners', 'Maple Syrup
526,AZM22KBPUN0BH,B0013E21V8,0.03317428571428572,Highland Sugarworks Jug 100% Maple Syrup Pure Grade A Organic Dark with Robust Taste 32oz.,Grocery & Gourmet Food', 'Pantry Staples', 'Cooking & Baking', 'Syrups, Sugars & Sweeteners', 'Maple Syrup
527,A17O9AHKHK66AI,B000HALT80,-0.2804247619047619,Royal Canin Feline Health Nutrition Indoor 7+ Dry Adult Cat Food,Pet Supplies', 'Cats', 'Food', 'Wet', 'Canned,-
528,A26H7P965PS6VN,B000HALT80,-0.026675208333333332,Royal Canin Feline Health Nutrition Indoor 7+ Dry Adult Cat Food,Pet Supplies', 'Cats', 'Food', 'Wet', 'Canned,-
529,A1ANFXANZVR069,B002GJDE8I,0.11592824074074072,Frantoia Barbera Extra Virgin Olive Oil - 1 lt,Grocery & Gourmet Food', 'Pantry Staples', 'Cooking & Baking', 'Cooking Oils, Vinegars & Sprays', 'Oils'
530,A1NXA6Y1T9XDUM,B00503DP0O,0.07713933333333332,"Pamela's Products Gluten Free Whenever Bars, Oat Chocolate Chip Coconut, 5 Count Box, 7.05-Ounce (Pack of 6)",Grocery & Gourmet Food', 'Breakfast Foods', 'Breakfast & Cereal Bars', 'Cereal,-,-
531,A28WXDXJA1P0MC,B00503DP0O,0.18399594230769234,"Pamela's Products Gluten Free Whenever Bars, Oat Chocolate Chip Coconut, 5 Count Box, 7.05-Ounce (Pack of 6)",Grocery & Gourmet Food', 'Breakfast Foods', 'Breakfast & Cereal Bars', 'Cereal,-,-
532,A1EX5SK2PD0XLC,B00503DP0O,0.2673125,"Pamela's Products Gluten Free Whenever Bars, Oat Chocolate Chip Coconut, 5 Count Box, 7.05-Ounce (Pack of 6)",Grocery & Gourmet Food', 'Breakfast Foods', 'Breakfast & Cereal Bars', 'Cereal,-,-
533,A3I1BJIFFM4S21,B00503DP0O,0.4441,"Pamela's Products Gluten Free Whenever Bars, Oat Chocolate Chip Coconut, 5 Count Box, 7.05-Ounce (Pack of 6)",Grocery & Gourmet Food', 'Breakfast Foods', 'Breakfast & Cereal Bars', 'Cereal,-,-
534,A10R9LB4QJNG5X,B00503DP0O,0.14212809523809525,"Pamela's Products Gluten Free Whenever Bars, Oat Chocolate Chip Coconut, 5 Count Box, 7.05-Ounce (Pack of 6)",Grocery & Gourmet Food', 'Breakfast Foods', 'Breakfast & Cereal Bars', 'Cereal,-,-
535,AYNAH993VDECT,B00503DP0O,0.35119333333333336,"Pamela's Products Gluten Free Whenever Bars, Oat Chocolate Chip Coconut, 5 Count Box, 7.05-Ounce (Pack of 6)",Grocery & Gourmet Food', 'Breakfast Foods', 'Breakfast & Cereal Bars', 'Cereal,-,-
536,A1H6SBO7R007I8,B00503DP0O,0.35433857142857145,"Pamela's Products Gluten Free Whenever Bars, Oat Chocolate Chip Coconut, 5 Count Box, 7.05-Ounce (Pack of 6)",Grocery & Gourmet Food', 'Breakfast Foods', 'Breakfast & Cereal Bars', 'Cereal,-,-
537,A2I6O3SYDQO39E,B00503DP0O,0.49105,"Pamela's Products Gluten Free Whenever Bars, Oat Chocolate Chip Coconut, 5 Count Box, 7.05-Ounce (Pack of 6)",Grocery & Gourmet Food', 'Breakfast Foods', 'Breakfast & Cereal Bars', 'Cereal,-,-
538,A2WVF9ZQ068DN0,B00503DP0O,0.4679616111111111,"Pamela's Products Gluten Free Whenever Bars, Oat Chocolate Chip Coconut, 5 Count Box, 7.05-Ounce (Pack of 6)",Grocery & Gourmet Food', 'Breakfast Foods', 'Breakfast & Cereal Bars', 'Cereal,-,-
539,ABC68JUCPTVOE,B00503DP0O,-0.01039829999999998,"Pamela's Products Gluten Free Whenever Bars, Oat Chocolate Chip Coconut, 5 Count Box, 7.05-Ounce (Pack of 6)",Grocery & Gourmet Food', 'Breakfast Foods', 'Breakfast & Cereal Bars', 'Cereal,-,-
540,A11E8ZT3WEMH2Y,B000FFPXBG,0.625735,"Dr. McDougall's Right Foods Organic Instant Oatmeal, Light Apple Cinnamon, 8-Count Boxes (Pack of 6)",Grocery & Gourmet Food', 'Breakfast Foods', 'Cereals', 'Oatmeal,-,-
541,A36MP37DITBU6F,B000FFPXBG,0.43011000000000005,"Dr. McDougall's Right Foods Organic Instant Oatmeal, Light Apple Cinnamon, 8-Count Boxes (Pack of 6)",Grocery & Gourmet Food', 'Breakfast Foods', 'Cereals', 'Oatmeal,-,-
542,AKZ0BCILJ71OT,B000FFPXBG,-0.019071111111111115,"Dr. McDougall's Right Foods Organic Instant Oatmeal, Light Apple Cinnamon, 8-Count Boxes (Pack of 6)",Grocery & Gourmet Food', 'Breakfast Foods', 'Cereals', 'Oatmeal,-,-
543,A1WX42M589VAMQ,B000FFPXBG,0.17617759585652445,"Dr. McDougall's Right Foods Organic Instant Oatmeal, Light Apple Cinnamon, 8-Count Boxes (Pack of 6)",Grocery & Gourmet Food', 'Breakfast Foods', 'Cereals', 'Oatmeal,-,-
544,ANW9G620WDPVE,B000255OIG,0.1007022857142857,Stewart Freeze Dried Treats 14 oz Beef Liver,Pet Supplies', 'Dogs', 'Treats', 'Cookies, Biscuits & Snacks,-
545,AJD41FBJD9010,B000255OIG,0.16584000000000002,Stewart Freeze Dried Treats 14 oz Beef Liver,Pet Supplies', 'Dogs', 'Treats', 'Cookies, Biscuits & Snacks,-
546,A9PKYI8B9V9VB,B001UFP1QC,0.03826625170068028,"Michael Season's Baked Hot Chili Pepper Cheese Curls, 5.5 Ounce Bags (Pack of 12)",Grocery & Gourmet Food', 'Snack Foods', 'Puffed Snacks,-,-,-
547,A9PKYI8B9V9VB,B001UFP1QC,-0.2553333333333333,"Michael Season's Baked Hot Chili Pepper Cheese Curls, 5.5 Ounce Bags (Pack of 12)",Grocery & Gourmet Food', 'Snack Foods', 'Puffed Snacks,-,-,-
548,A1MAB962ZLTD7F,B001EO5WF4,0.024894768939393942,"Goya Coffee Brick Pack, 8.8-Ounce Package (Pack of 6)",Grocery & Gourmet Food', 'Beverages', 'Coffee, Tea & Cocoa', 'Coffee', 'Ground Coffee
549,A17HMM1M7T9PJ1,B007TJGZ5E,0.6252952380952382,"Green Mountain Coffee Roasters Nantucket Blend, Keurig Single-Serve K-Cup Pods, Medium Roast Coffee, 96 Count (Packaging May Vary)",Grocery & Gourmet Food', 'Beverages', 'Coffee, Tea & Cocoa', 'Coffee', 'Single-Serve Capsules & Pods
550,A4VMQ6ZTSXSSL,B007TJGZ5E,-0.07631731770833335,"Green Mountain Coffee Roasters Nantucket Blend, Keurig Single-Serve K-Cup Pods, Medium Roast Coffee, 96 Count (Packaging May Vary)",Grocery & Gourmet Food', 'Beverages', 'Coffee, Tea & Cocoa', 'Coffee', 'Single-Serve Capsules & Pods
551,A25UTJ1AXFC0Z9,B007TJGZ5E,0.226546875,"Green Mountain Coffee Roasters Nantucket Blend, Keurig Single-Serve K-Cup Pods, Medium Roast Coffee, 96 Count (Packaging May Vary)",Grocery & Gourmet Food', 'Beverages', 'Coffee, Tea & Cocoa', 'Coffee', 'Single-Serve Capsules & Pods
552,A3CG93783LP0FO,B007TJGZ5E,0.632214,"Green Mountain Coffee Roasters Nantucket Blend, Keurig Single-Serve K-Cup Pods, Medium Roast Coffee, 96 Count (Packaging May Vary)",Grocery & Gourmet Food', 'Beverages', 'Coffee, Tea & Cocoa', 'Coffee', 'Single-Serve Capsules & Pods
553,AQQLWCMRNDFGI,B007TJGZ5E,0.106727380952381,"Green Mountain Coffee Roasters Nantucket Blend, Keurig Single-Serve K-Cup Pods, Medium Roast Coffee, 96 Count (Packaging May Vary)",Grocery & Gourmet Food', 'Beverages', 'Coffee, Tea & Cocoa', 'Coffee', 'Single-Serve Capsules & Pods
554,A20ZMQBR3KHYNZ,B001NGASKC,0.255892,"Frontier Soups Homemade In Minutes Midwest Weekend Cincinnati Chili, 5.5-Ounce Bags (Pack of 4)",Grocery & Gourmet Food', 'Pantry Staples', 'Soups, Stocks & Broths', 'Chili,-
555,A2PDYFY01GIZ6M,B003G52K5E,0.4395368750000001,"Inca's Food Aji Amarillo Paste - Hot Yellow Pepper Paste, 7.5 Oz Jar - Product of Peru",Grocery & Gourmet Food', 'Pantry Staples', 'Sauces, Gravies & Marinades', 'Sauces', 'Asian'
556,A35A5S6H1WROO6,B000PDRYPQ,0.21779733333333332,"Pepper Plant, Sauce Hot Garlic, 10 Ounce",Grocery & Gourmet Food', 'Pantry Staples', 'Sauces, Gravies & Marinades', 'Hot Sauce,-
557,A2I1DIUGYJAIWL,B001EQ4CJO,0.14079428571428573,"Emerald Nuts Dry Roasted Walnuts, 9-Ounce Canisters (Pack of 6)",Health & Household', 'Sports Nutrition,-,-,-,-
558,A28UZAVQFZFJME,B000NY8OVK,0.2648625,Ritter Sport Minis ( 9x Mini Ritter Chocolates ),Grocery & Gourmet Food', 'Candy & Chocolate', 'Candy & Chocolate Bars,-,-,-
559,ABSYIF0ONC2AF,B001IVVUTU,0.1532953205128205,"Jack Black's ROOT BEER DEAD RED ""Dead Ahead"" , 12-Ounce Glass Bottle (Pack of 12)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Soft Drinks,-
560,A1FC4XV54LQDIZ,B001IVVUTU,0.12006693310657598,"Jack Black's ROOT BEER DEAD RED ""Dead Ahead"" , 12-Ounce Glass Bottle (Pack of 12)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Soft Drinks,-
561,A3H56Z1I2I2VZ3,B001EO5O9I,0.11657774999999998,"Melitta World Harvest Coffee Tranquility Organic Decaf Coffee, Extra Fine Grind, Medium Roast, 10-Ounce Bags (Pack of 3)",Grocery & Gourmet Food', 'Beverages', 'Coffee, Tea & Cocoa', 'Coffee Substitutes,-
562,A3CJGCQI6RKRNJ,B005EL6VOY,0.211853025,"Coach's Oats 100% Whole Grain Oatmeal, 4.5 lbs",Grocery & Gourmet Food', 'Breakfast Foods', 'Cereals', 'Oatmeal,-,-
563,A6GMEO3VRY51S,B0001BVD04,0.2812433333333333,"Boylan Black Cherry Soda, 12 Ounce (12 Glass Bottles)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Soft Drinks,-
564,A1SYLII0808HD6,B0001BVD04,0.4064457142857143,"Boylan Black Cherry Soda, 12 Ounce (12 Glass Bottles)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Soft Drinks,-
565,A1ZR28SCA9CRPQ,B000E8Y5CC,0.2121636363636364,"Revolution Tea Tropical Green Tea, 16-Count Teabags (Pack of 6)",Grocery & Gourmet Food', 'Beverages', 'Coffee, Tea & Cocoa', 'Tea', 'Green
566,A1I894EC4738H,B000E8Y5CC,-0.30425,"Revolution Tea Tropical Green Tea, 16-Count Teabags (Pack of 6)",Grocery & Gourmet Food', 'Beverages', 'Coffee, Tea & Cocoa', 'Tea', 'Green
567,A1AEQZM99LO9VA,B000E8Y5CC,0.01297333333333333,"Revolution Tea Tropical Green Tea, 16-Count Teabags (Pack of 6)",Grocery & Gourmet Food', 'Beverages', 'Coffee, Tea & Cocoa', 'Tea', 'Green
568,A3AGPZIQWPGL14,B007TJGZ54,0.25374050000000004,"Green Mountain Coffee Roasters Breakfast Blend, Keurig Single-Serve K-Cup Pods, Light Roast Coffee, 96 Count",Grocery & Gourmet Food', 'Beverages', 'Coffee, Tea & Cocoa', 'Coffee', 'Single-Serve Capsules & Pods
569,A1ZH9LWMX5UCFJ,B000F9XBDE,0.104995,"Wheat Thins, Sundried Tomato & Basil, 9-Ounce Boxes (Pack of 6)",Grocery & Gourmet Food', 'Snack Foods', 'Crackers', 'Wheat,-,-
570,AM4UVNWCW9NJE,B000F9XBDE,0.15547950000000002,"Wheat Thins, Sundried Tomato & Basil, 9-Ounce Boxes (Pack of 6)",Grocery & Gourmet Food', 'Snack Foods', 'Crackers', 'Wheat,-,-
571,A25C2M3QF9G7OQ,B003VZCZ0O,0.4877688,"Lucky Charms Cereal, 11.5-Ounce Boxes (combo 3 pack)",Grocery & Gourmet Food', 'Breakfast Foods', 'Cereals,-,-,-
572,A1IU7S4HCK1XK0,B000RJARJS,0.011254596491228069,"Caykur Black Tea, Altinbas, 17.6 Ounce",Grocery & Gourmet Food', 'Beverages', 'Coffee, Tea & Cocoa', 'Tea', 'Black
573,A18EI9RGOSFVQC,B0048IKSM0,0.3439470833333333,"Schar Par Baked Sub Sandwich Bread Roll, 5.3 Ounce - 6 per case.",Grocery & Gourmet Food', 'Breads & Bakery', 'Cookies', 'Sandwich,-,-
574,A1H7Y5XKPGT0OS,B001LGGH40,0.24947,"The Switch Sparkling Juice, Kiwi Berry, 8- Fl. Oz Cans (Pack of 24)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
575,A30IP3E4MDQ36,B001LGGH40,-0.15012000000000006,"The Switch Sparkling Juice, Kiwi Berry, 8- Fl. Oz Cans (Pack of 24)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
576,A3AGWRMHKLFLWR,B001LGGH40,-0.017223750000000003,"The Switch Sparkling Juice, Kiwi Berry, 8- Fl. Oz Cans (Pack of 24)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
577,AWKZAUC0D8DYL,B001LGGH40,0.020327666666666667,"The Switch Sparkling Juice, Kiwi Berry, 8- Fl. Oz Cans (Pack of 24)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
578,A1LA4K5JF78BER,B001LGGH40,0.25763833333333325,"The Switch Sparkling Juice, Kiwi Berry, 8- Fl. Oz Cans (Pack of 24)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
579,A161DK06JJMCYF,B001LGGH40,0.0418795,"The Switch Sparkling Juice, Kiwi Berry, 8- Fl. Oz Cans (Pack of 24)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
580,A36K2N527TXXJN,B001LGGH40,0.30294125,"The Switch Sparkling Juice, Kiwi Berry, 8- Fl. Oz Cans (Pack of 24)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
581,A2O2C7C3XLHO2S,B001LGGH40,0.2975,"The Switch Sparkling Juice, Kiwi Berry, 8- Fl. Oz Cans (Pack of 24)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
582,A1J5HIF41ENSMZ,B001LGGH40,0.1955025,"The Switch Sparkling Juice, Kiwi Berry, 8- Fl. Oz Cans (Pack of 24)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
583,A1ER6IYOMM8VCT,B001LGGH40,-0.07973063636363638,"The Switch Sparkling Juice, Kiwi Berry, 8- Fl. Oz Cans (Pack of 24)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
584,A3HJHV83O2U8BL,B001LGGH40,0.05805893871753246,"The Switch Sparkling Juice, Kiwi Berry, 8- Fl. Oz Cans (Pack of 24)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
585,A1S52XH2CS4Y26,B001LGGH40,0.006669128787878789,"The Switch Sparkling Juice, Kiwi Berry, 8- Fl. Oz Cans (Pack of 24)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
586,AMRMK86X3PKXD,B001LGGH40,0.3173475,"The Switch Sparkling Juice, Kiwi Berry, 8- Fl. Oz Cans (Pack of 24)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
587,A3F1G6UH4Y39X2,B001LGGH40,0.15762083333333335,"The Switch Sparkling Juice, Kiwi Berry, 8- Fl. Oz Cans (Pack of 24)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
588,A1C139F5C7Y38P,B001LGGH40,-0.006682030303030303,"The Switch Sparkling Juice, Kiwi Berry, 8- Fl. Oz Cans (Pack of 24)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
589,A2MY9VXHZYAHUZ,B001LGGH40,0.09595444444444444,"The Switch Sparkling Juice, Kiwi Berry, 8- Fl. Oz Cans (Pack of 24)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
590,A1E8XXAKINL0B1,B001LGGH40,0.2453540555555556,"The Switch Sparkling Juice, Kiwi Berry, 8- Fl. Oz Cans (Pack of 24)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
591,A2W4014S06NAIT,B001LGGH40,0.15931910353535356,"The Switch Sparkling Juice, Kiwi Berry, 8- Fl. Oz Cans (Pack of 24)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
592,AFJFXN42RZ3G2,B001LGGH40,0.003142881944444445,"The Switch Sparkling Juice, Kiwi Berry, 8- Fl. Oz Cans (Pack of 24)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
593,ACQYIC13JXAOI,B001LGGH40,0.14438196388976876,"The Switch Sparkling Juice, Kiwi Berry, 8- Fl. Oz Cans (Pack of 24)",Grocery & Gourmet Food', 'Beverages', 'Bottled Beverages, Water & Drink Mixes', 'Juices', 'Fruit Juice
594,A1IATV65IYNK96,B001NJJOCW,0.3886,Chef Boyardee Microwavable 8 Bowl Variety Pack,Grocery & Gourmet Food', 'Pantry Staples', 'Canned, Jarred & Packaged Foods', 'Packaged Meals & Side Dishes', 'Pasta & Noodle Dishes
595,AVLJV4ZX3NFX6,B001NJJOCW,0.1939319191919192,Chef Boyardee Microwavable 8 Bowl Variety Pack,Grocery & Gourmet Food', 'Pantry Staples', 'Canned, Jarred & Packaged Foods', 'Packaged Meals & Side Dishes', 'Pasta & Noodle Dishes
596,APPJNVNF4BFLB,B000UJW0W2,0.1739529166666666,Van Ness Trackless Litter Mat (Assorted Colors) (13 3/4'' x 17'' x 5/8''),Pet Supplies', 'Cats', 'Litter & Housebreaking', 'Litter Mats,-,-
