,UserId,ProductId,hybrid_score
1488,A35VI0H5AFHOJ5,B006Q7YFLQ,0.3742099999999999
1489,A2G04D4QZAXL15,B006Q7YFLQ,0.2668439583333333
1490,A2KHG3JOFXQ4CE,B006Q7YFLQ,0.16391590145148968
1491,A1RLP0R1N8H8C4,B006Q7YFLQ,0.07906
1492,AQ8DU6XVA3USJ,B006Q7YFLQ,0.14031452380952378
1493,A2MY9VXHZYAHUZ,B006Q7YFLQ,0.006288750000000001
1494,A3QJQQZTKFV7BJ,B000E39T82,0.016137973286875728
1495,A9GQR7CMQERSS,B003SE3HPK,0.10079857142857143
1498,A5V7HO15N33UF,B001ET5XX0,0.5053099999999999
1499,A23GFTVIETX7DS,B0000A0BS8,0.36948
1500,A1IU7S4HCK1XK0,B0000A0BS8,0.0895
1501,A3E5KPDJ9OMGL3,B000V1D19A,0.05190136165577342
1502,A36T0MYKF1TTUR,B000V1D19A,0.0016207692307692308
1503,A1N03V52IRZ5PR,B000V1D19A,0.1874255555555556
1504,A5D06XJHDXK75,B000V1D19A,0.22089906862745096
1505,A3PZ4AXTY9J1DZ,B000V1D19A,-0.00764397869674186
1506,AT62HX1HHLLH8,B000V1D19A,0.061165416666666673
1507,A2J591OLWPBEMQ,B000V1D19A,0.07479542857142857
1508,A2HBSX7252L0PX,B000V1D19A,0.0722758215269579
1509,A2R1HUYHXV7H18,B000V1D19A,0.28545
1510,A3N9TOPHBENB9I,B000V1D19A,0.02107500000000001
1511,A2LJJ4482V9LAW,B000V1D19A,-0.015491321301247776
1512,A221I9R7I92ORO,B000V1D19A,-0.04779425456562552
1513,A30D25YPVD6MS5,B001IZM7NY,-0.06538377513227513
1514,A30D25YPVD6MS5,B001IZM7NY,0.011274166666666668
1515,A1QIJNLCXVSKCO,B001IZM7NY,0.2822177857142857
1516,AY1EF0GOH80EK,B001EO5NAS,0.15542450000000002
1517,A1H4R7TY2G50DH,B000F0FX52,0.295754
1518,A144LF2QWLG1ZL,B000F0FX52,0.019507068645640075
1519,A1ZSF5CJ0A4CIO,B003VTNBQ2,0.162324074074074
1520,A2TJG4N8LNJW23,B001THVDWM,-0.07780666666666666
1521,A36GEDLB5A5MJ,B00018CX60,0.4061282142857143
1522,A3MSQ79PUJMLNL,B00018CX60,0.31158
1523,A26EXMDN188M0,B000MD92C2,-0.1366953246753247
1524,A2U8PHXKGU95SV,B000MD92C2,0.4200044444444445
1525,A4TK8ENW87B41,B001EQ5PKE,0.0219375
1526,A2VG364UUGYFHI,B001EQ5PKE,-0.023219999999999998
1527,A1537BQLT3VJ99,B001EQ5PKE,0.4967561904761905
1528,ACYR6O588USK,B001EQ4E60,0.05118
1529,A2V9DTXTQ5YIMK,B004H0ZD38,0.40779
1530,AFYQ9V4XBVCJ1,B001D0GV9K,0.13564971428571426
1531,A3GVYBCZIRPLFC,B000FF8X4K,-0.03707142857142857
1532,AAPPWNP9FWVWS,B002NHYQAS,-0.07473214285714286
1533,A1DTCJV6KOMJOA,B002NHYQAS,0.18403049242424246
1534,A3BFDEBT5IV4UN,B002NHYQAS,0.21875
1535,A1RLP0R1N8H8C4,B002NHYQAS,0.3608785714285713
1536,A2V0I904FH7ABY,B002NHYQAS,-0.08665125
1537,A3GX6U4H2CRY71,B002NHYQAS,-0.01880017857142857
1538,A2806I45H42REF,B002NHYQAS,0.0511312987012987
1539,A28OB1QLXN5BM6,B002NHYQAS,0.1907169230769231
1540,AK7CAW3N1XZV6,B002NHYQAS,0.08746575757575759
1541,ARTST8JB04TBC,B002NHYQAS,0.19467991477272725
1542,AZ5X928CQPRJN,B002NHYQAS,0.28689000000000003
1543,A25C5MVVCIYT5D,B002NHYQAS,0.12026609375
1544,A1KEK09ZA6J9P8,B002NHYQAS,0.19482
1545,A3JCWGHCVC2ZNF,B002NHYQAS,-0.09952461622807014
1546,A3MFU0GVZUVH3K,B002NHYQAS,-0.03414155844155844
1547,AY1EF0GOH80EK,B002NHYQAS,0.07273298553719007
1548,A34UVV757IKPVB,B002NHYQAS,0.19037420758928567
1549,A1YUL9PCJR3JTY,B000Z95UME,-0.12261428571428573
1550,A1YUL9PCJR3JTY,B000Z95UME,-0.14762999999999998
1551,AYB4ELCS5AM8P,B000Z95UME,0.003845588235294114
1552,A1GYEGLX3P2Y7P,B002LFBA8S,0.198495
1553,AR7TAEEUDHMUB,B000HDJZEM,0.021303000000000013
1554,AANHR0DB9SZ80,B000LRKMQE,0.0964275
1555,A3A2C8HV015ZQ2,B003O7DVRA,0.0769111559139785
1556,A2A1XYSB692L6J,B003O7DVRA,-0.019224333333333336
1557,AQQLWCMRNDFGI,B000OK7XAQ,0.2820841666666667
1558,A2XNOB1T796Y6B,B0017U24LA,0.24956000000000006
1559,A2SS44O400KIZ7,B0040PYX90,0.0196125
1560,A130VGG4P4PW5J,B0040PYX90,0.3180333333333333
1561,A2MUGFV2TDQ47K,B0040PYX90,0.14055194805194804
1562,A38IEZF0P3ZUQJ,B0029JW7YM,0.370185
1563,A2MTAFJI8FIKN6,B004AHBMJW,0.2348
1564,A3CF9QL19W9ZCL,B001EQ4P2I,0.0667736553030303
1565,A2OWR5G2OAQF7C,B001EQ5JLE,0.19091546474358972
1566,A3CLT4QS2N9NQ7,B001EQ5JLE,-0.5759000000000001
1567,A1RRMZKOMZ2M7J,B000GKTNXE,0.06014375
1568,A1QFM9CFEUXZK5,B001EQ55RW,-0.1995109375
1569,A3OXHLG6DIBRW8,B001EQ55RW,0.18556818181818185
1570,A3HPCRD9RX351S,B001EQ55RW,-0.2602346428571429
1571,A36PFPY4O3E1DV,B001EQ55RW,-0.033208
1572,A3M34NPTGTSIWI,B001EQ55RW,0.006100104166666668
1573,A3JCWGHCVC2ZNF,B001EQ55RW,0.0617375
1574,A2DI7UGT3YX4Q9,B001EQ55RW,-0.06468055555555555
1575,AQ8DU6XVA3USJ,B001EQ55RW,0.115755
1576,ABSYIF0ONC2AF,B001EQ55RW,0.02231529761904763
1577,A196Y0V7ADWELI,B001EQ55RW,-0.03662380952380952
1578,A1H7Y5XKPGT0OS,B001EQ55RW,0.045191666666666665
1579,A3AVJCB1ZD6ZY5,B001EQ55RW,-0.004039707792207794
1580,A2V0I904FH7ABY,B001EQ55RW,0.26387474999999994
1581,A39G26LKBXB83D,B001EQ55RW,0.13763757575757574
1582,AORGKBNQZ83O8,B001EQ55RW,0.4270066666666667
1583,A8WXLST0944GZ,B001EQ55RW,0.12158219696969698
1584,AR5SY32T76DBM,B001EQ55RW,0.1647425
1585,A3PECZX773ME74,B001EQ55RW,0.35128114285714285
1586,A37WVR9M1STQDU,B001EQ55RW,0.1742576
1587,A2RKI7RPP5CJMG,B001EQ55RW,0.30447911111111114
1588,A3BC51PZJ8L67R,B001EQ55RW,-0.02595709999999999
1589,A3M174IC0VXOS2,B001EQ55RW,0.04138984374999997
1590,A1G60ANYI0HMEU,B001EQ55RW,0.29942500000000005
1591,A2K3DB7X56UXLZ,B001EQ55RW,0.3805138644688645
1592,A1TKM36EYEQNSM,B001EQ55RW,0.062317948717948726
1593,A37E6RW5BUX4U0,B001EQ55RW,0.32384
1594,A1EJ6J6N9I7W35,B001EQ55RW,-0.1549318831168831
1595,A2E2I580OO3HET,B001EQ55RW,-0.0025259242424242314
1596,A30IP3E4MDQ36,B001EQ55RW,0.22365195833333332
1597,A147FUNITGB21I,B001EQ55RW,0.239475
1598,A1UVWTNPX8TR0G,B001EQ55RW,0.27780000000000005
1599,A3H7AOFQDPU0JV,B001EQ55RW,0.13296149999999998
1600,AYGEP8I4BQ3CK,B001EQ55RW,0.04514487179487179
1601,A1QK0XCAPHIW1L,B001EQ55RW,0.207529
1602,A4PTUEVFE13K6,B001EQ55RW,0.15920000000000006
1603,A3OO4WIO4SKD55,B001EQ55RW,0.3206571428571429
1604,A1F2EYORWOZ3G1,B001EQ55RW,0.223635
1605,A37D5847LN3WQ,B001EQ55RW,-0.11289833333333335
1606,A23GFTVIETX7DS,B001EQ55RW,0.21404266666666666
1607,AJCK6OKNWGIYG,B003TIVBBC,0.186713
1608,A3QW133NESE2OY,B000LKV4QI,0.11569891666666668
1609,A3C051R996G1UX,B000LKV4QI,0.07608285374755963
1610,AG5YO6JD0724W,B000LKV4QI,0.420525
1611,A1I34N9LFOSCX7,B000LKV4QI,0.051217142857142864
1612,A1YUL9PCJR3JTY,B000FK79Q8,0.09329295815295817
1613,A12YPC3CGHLDO5,B000IXUK2W,0.13260526785714286
1614,A3TBULSLRXTHJN,B0012HEVRI,-0.033878793103448296
1615,A2YKWYC3WQJX5J,B0012HEVRI,0.18372
1618,A1M9FTYHM6AG7B,B003U7WC9M,0.13064928571428572
1619,A39GSBHR6509MV,B0005XN9HI,0.0594186111111111
1620,A34Q5JCEBCLOIY,B0005XN9HI,-0.1924307142857143
1621,AQ52JX9ES6XYY,B003GHESE8,0.2143495695970696
1622,AHL4368A8Y91I,B003GHESE8,-0.1386412222222222
1623,AJB5P7GVR0MT8,B003GHESE8,0.14685166666666666
1624,A3UUTDX2WNVUS3,B0011MTYF8,0.12933520833333334
1625,A1ODKP5Y7DPMM1,B0011MTYF8,0.5463859375
1626,A2V9DTXTQ5YIMK,B001FSK3PI,0.06154
1627,AXQIHSF9KK7CO,B001FSK3PI,0.043580510204081636
1628,A1Z4LX3Q1YMF84,B001FSK3PI,0.1462163095238095
1629,AHKPZ11JT110F,B0041NYV8E,0.06552666666666668
1630,A2E7RX6AFUDQEX,B0041NYV8E,0.008127518315018315
1631,A3NZVCL9N8CLHB,B0041NYV8E,0.04560112433862435
1632,A18S2A07LBNVNF,B0041NYV8E,-0.031974111111111106
1633,AN0U0GNJJPEUR,B0041NYV8E,0.06686767676767676
1634,A2GL934UT3XENH,B0041NYV8E,0.02118
1635,AJD41FBJD9010,B0041NYV8E,0.042477037037037035
1636,A2YKWYC3WQJX5J,B0041NYV8E,0.07104177777777779
1637,A1PI8VBCXXSGC7,B0041NYV8E,-0.0026533333333333318
1638,ACR4HKUT808U1,B0041NYV8E,0.04487899402185117
1639,A1KEK09ZA6J9P8,B0041NYV8E,-0.00378888888888889
1640,AQ6AGWKWMTY8H,B0041NYV8E,-0.007780505050505042
1641,A16ALXKQ02SKYG,B0041NYV8E,-0.10105333333333334
1642,A18ECVX2RJ7HUE,B0041NYV8E,0.1666793214285714
1643,A11EIDY6DD40CS,B0041NYV8E,-0.04481685185185184
1644,A73DFWJE0CGY6,B0041NYV8E,0.10847357894736842
1645,AJLW1DZSHOVGW,B0041NYV8E,0.21253944444444445
1646,A7RFDGVXDYQLJ,B0041NYV8E,-0.2193945833333333
1647,A364Z8P1YEV5NS,B0041NYV8E,0.0831723148148148
1648,A3OJX18B60PJR9,B0041NYV8E,-0.12498
1649,A8UM78SMPSHC0,B0041NYV8E,-0.061533333333333336
1651,A65DFK1MSAFGA,B0017SWML4,0.13038200000000005
1652,A1YXY2JGDLO8XG,B001TNW23U,-0.058623653846153874
1653,A2S78HC3GA9W8M,B001TNW23U,-0.70047
1654,A16KK3YHCWE29C,B001EO5QZK,0.03773875
1655,A196SEEGLL4OGD,B001EO5QZK,-0.011152380952380957
1656,AAVXLDJPBOJBW,B001EO5QZK,0.008216666666666664
1657,A1YUL9PCJR3JTY,B001EO5QZK,0.1078800404040404
1658,AAVXLDJPBOJBW,B001EO5QZK,0.3073660714285714
1659,AXO4PQU0XG3TG,B001EO5QZK,0.06546
1660,A2R4BNNO98V4A2,B001EO5QZK,0.1570692592592593
1661,A32SK8XY51OQFR,B001EO5QZK,-0.078208
1662,A1YUL9PCJR3JTY,B001EO5QZK,0.068948
1663,A1YGG6T4YJZWC1,B001EO5QZK,0.19362291666666664
1664,A2FRFAQCWZJT3Q,B001EO5QZK,0.02951038095238096
1665,A1VYHEP4HDGJ4C,B001EO5QZK,0.023145196581196573
1666,A32SK8XY51OQFR,B001EO5QZK,-0.00835416666666667
1667,A282SV3AIUE154,B001EO5QZK,0.029161904761904743
1668,A1LZJZIHUPLDV4,B001EO5QZK,0.2265433333333333
1669,A351W0BCYYUGYW,B001EO5QZK,0.05989203463203462
1670,A3F3B1JPACN215,B000NSJ5U0,0.15024470355731226
1671,AUY0ALC1HPK5T,B002ZF5QZC,0.3373671428571429
1672,A3D165TX35GR0,B002ZF5QZC,0.3129998181818182
1673,A8UVXKICZL6SY,B001E530IE,-0.004082142857142857
1674,A2A27Q6J62APZ6,B003WEZ72W,0.33226875
1675,A2GA55P7WGHJCP,B003WEZ72W,0.3172304166666667
1676,A17RFKCYS69M3Y,B003WEZ72W,-0.15174039772727274
1677,A3HPCRD9RX351S,B000GAUKP4,0.235252625
1678,A1MYIOKDNJ0BMT,B000GAUKP4,0.31946196428571433
1679,A3H6NNGCINPLEC,B000GAUKP4,-0.14531200000000002
1680,A3MH1RD8BXQKK3,B003SBZE0Y,0.013674
1681,A3E3YJO2V3YZUM,B000OF9NG8,0.03016615384615385
1682,A3FHFT1OAX62BU,B003V7XNRQ,0.099268
1683,A3DKG5DIH50T8U,B003V7XNRQ,0.1730575
1684,A22FK47N45T54I,B003V7XNRQ,0.19554000000000002
1685,ALN6YLE5J3MWL,B001E76570,0.14309027777777775
1686,A1WX42M589VAMQ,B0018S09T0,0.043681749999999984
1687,A2O421DTA8J0RW,B004K0630W,0.44845392857142863
1688,A3HPCRD9RX351S,B004P7T7YY,0.53559
1689,A7363DMO16VKJ,B0018S09TK,0.2475533333333333
1690,A13853O9CBLTEY,B0018S09TK,0.03553913793103447
1691,A29313797NGT9L,B0018S09TK,0.04068444444444445
1692,A16WPA6JV83YXT,B000AAJQQO,0.10546925925925928
1693,A1UMPFDY7UZH2R,B001E5E3B2,0.14810320634920632
1694,A39E7IWNHY62JT,B003Y7QKIW,0.3014378571428572
1695,A7VZ9DRUNUQJX,B001C4PKIK,-0.2687100000000001
1696,A3AUIEYL3Z9QNK,B001ELL968,0.015548979591836732
1697,A1T1YSCDW0PD25,B000LKX6GY,0.11544059523809524
1698,A36VNMYPXBSTQ3,B0019GVBYI,0.18707488095238092
1699,A1OCF6RASGEL4X,B001E50TJC,0.18141133333333329
1700,A2YW1MG1GKU8XD,B001E50TJC,0.2875
1701,A1OWRLSD7LTSQ9,B004M0Y8T8,0.07097999999999999
1702,A35VI0H5AFHOJ5,B002HAVPLO,0.2324816326530613
1703,A281NPSIMI1C2R,B002HAVPLO,0.5179241666666667
1704,A1G60ANYI0HMEU,B004P13CN2,0.1224
1705,A2RL1RS6PWUHWI,B004P13CN2,0.14572285714285713
1706,A1IU7S4HCK1XK0,B004ILOH7Y,0.4916700000000001
1707,A1194J1H29WSV,B003SO3WIC,0.035889873015873035
1708,ALL9XFM0Q1N4E,B003SBTY2S,0.49445
1709,A1Q7A78VSQ5GQ4,B002L96UVG,0.024273214285714276
1710,AKACGHPVILE9R,B004SRH2B6,-0.06799722222222221
1711,AJQS35BZ2GMU4,B004SRH2B6,0.2934965
1712,AAZ084UMH8VZ2,B005QKH1V0,-0.020839754641909812
1713,AKQQYSZM8KLYJ,B005QKH1V0,-0.12410914285714285
1714,A3D6TFYRMIV3ZL,B0001CXRLQ,0.12062979629629628
1715,A1WTP99BOA0PGA,B000UGXWQ8,-1.8750000000000032e-05
1716,A3BH49ZKESHDID,B000UGXWQ8,0.07037558441558442
1720,AIBRTGBN07D6A,B000EHP62G,0.0294401724137931
1721,AHM8CGKRVJ16,B000EHP62G,0.11050499999999999
1722,AJXVOY9PS5UUP,B000EHP62G,0.10983908045977016
1723,A35MRD2W2M9V0Q,B003VXE46Y,-0.1954806630597444
1724,A2S78HC3GA9W8M,B003VXE46Y,0.0260923538961039
1725,A2B7BUH8834Y6M,B0006G1K9I,-0.097174
1726,A3AUIEYL3Z9QNK,B0006G1K9I,0.2825925
1727,A8R6Y9VMW3TL9,B000X1F9XY,-0.228525
1728,A1K69BBLY0NVOW,B000EH4T5G,-0.02066444444444445
1729,AUITG1DJ3QUGK,B000QVE9EG,0.27254500000000004
1730,A1AF48ABEIIDOX,B00121BQK4,0.15297909266409265
1731,AM4UVNWCW9NJE,B000AYDG5C,-0.00266964435564436
1732,A2PF32UUERJXB8,B000AYDG5C,0.10561564814814817
1733,A1I85Y08VRZ32Q,B0029O0XGQ,0.4204375
1734,A11XAIFA10G7TS,B000NKWGJK,0.13884749999999998
1735,A3MEMX0XF00TBD,B000EXWL8M,0.2094
1736,A2VG364UUGYFHI,B000EXWL8M,0.39067833333333335
1737,A36MP37DITBU6F,B000EXWL8M,0.09661631944444443
1738,A1OCF6RASGEL4X,B000IHNCQO,0.2911816666666667
1739,A30745ARTZHOOE,B000IHNCQO,0.015121212121212115
1740,A2JBZHQVQF7MV0,B000IHNCQO,0.2285733333333333
1741,ABQVDKWU40G0V,B003LECIDE,0.015948791208791214
1742,A351N3GX46AGEF,B000CRHQN0,0.160825
1743,AF7DUY08T2J87,B000CRHQN0,0.07667500000000001
1744,ALT78R0P8PA7K,B000CRHQN0,0.115755
1745,A7JGEKN140F4S,B000EUIZ8K,0.09001041666666666
1746,A1YUL9PCJR3JTY,B000EUIZ8K,0.06632177777777777
1747,A1US7D4TJ492TO,B00113SKZC,0.4234971428571429
1748,A13K3ZLWAWN1EI,B00430B73W,0.3840125
1749,A14I6MXBSI0BX,B00430B73W,0.05325197916666667
1750,A3V6O5J55QTYSC,B00430B73W,0.0974277777777778
1751,A1IM4D3R61A2K0,B00430B73W,0.024960863095238102
1752,A13J10QRUKSLSL,B00430B73W,0.16772513708513712
1753,A13J10QRUKSLSL,B00430B73W,0.055387619047619054
1754,A1LZJZIHUPLDV4,B00430B73W,0.3456976666666666
1755,A2NUSN0QI9HPOA,B00430B73W,0.15978489795918369
1756,A1P2XYD265YE21,B00430B73W,0.46413999999999994
1757,A1QEI96CBYIILN,B00430B73W,0.07823909266409268
1758,A2K7K14NXR63VA,B00430B73W,0.3850785714285713
1759,A2PNOU7NXB1JE4,B00430B73W,0.0915566476190476
1760,AO0HPTFIKQE9B,B001DWEF8W,0.13501499999999994
1761,A2NV5OUIFAZUD5,B0014AU9Z6,0.59124
1762,A2OTQW1CITD42R,B001H17CJS,0.2916937272727273
1763,A1Z54EM24Y40LL,B000F9Z1XM,0.1626497435897436
1764,A26AS80LD679WX,B000F9Z1XM,0.5937
1765,A2MZ59SJR6FIW8,B000F9Z1XM,-0.059882410714285725
1766,AMRMK86X3PKXD,B000F9Z1XM,0.08255488888888889
1767,AKCM9SS1RUGTI,B008C2JCUW,0.01198749999999997
1768,AJC30XBQL7MU6,B0027Z5J6G,-0.09832333333333328
1769,A11E8ZT3WEMH2Y,B0027Z5J6G,-0.17016181818181814
1770,AW6J9IILGOZY3,B0027Z5J6G,-0.3818
1771,ANL3QBSS3NQ2Q,B0027Z5J6G,0.3661922222222223
1772,AWNV3TK4FNF45,B0027Z5J6G,0.020040984848484857
1773,A34PJAS16SWEES,B0027Z5J6G,-0.35015
1774,A204QN2VRUQA9B,B0027Z5J6G,0.2890408163265307
1775,A1ZX6M2YVPHR3Z,B0027Z5J6G,0.058345873015873025
1776,A3KE6TMMH3BG00,B00139C3P2,-0.1034176829710145
1777,A29G1QXA8NU22J,B00139C3P2,-0.05506847368421053
1778,A1Z4LX3Q1YMF84,B00139C3P2,0.15390933333333334
1779,A8VP6U6IE2GT6,B00139C3P2,0.2750883333333333
1780,A1K82R24ROO2I7,B00139C3P2,0.06840182738095239
1781,A360EFJOE4L7IZ,B00139C3P2,0.2372034375
1782,A14RZUPW44KCPF,B00139C3P2,-0.005454857142857144
1783,AF42HX1CY5TTA,B00139C3P2,0.3286158333333333
1784,A2PNOU7NXB1JE4,B00139C3P2,0.16748499999999994
1785,A2G9M92C9FBUEP,B00139C3P2,0.25822125
1786,A11OTLEDSW8ZXD,B00139C3P2,0.20619675555555556
1787,A3KE6TMMH3BG00,B00139C3P2,0.08331317307692307
1788,A2OUNVRPRWH0,B00139C3P2,0.05376020000000002
1789,A35R32TA60XD57,B00139C3P2,0.08472999999999999
1790,A1W92PKR9AFLQW,B001SB4W9K,-0.35337499999999994
1791,ARLQGW239WWD9,B0001G6VNS,0.07999999747379058
1792,A2FWZ58M6IQMD7,B0001G6VNS,0.276
1793,A3HERBT8W31BRJ,B0019QKOQY,0.2600018055555556
1794,A18CT6CYDN16HR,B0019QKOQY,0.15887700000000002
1795,A3S3WM1O6LQXPG,B0019QKOQY,0.056671875
1796,A2WR1BNMZ03BKH,B001TM711E,0.06803300000000004
1797,A2LRNJRUE47LSU,B001TM711E,0.33924
1801,AOWEZTD98JK08,B000JFGHHQ,0.0548724431818182
1802,AJCK6OKNWGIYG,B000JFGHHQ,0.06666666666666668
1803,A1O97WKID9L3IA,B000F4F96Q,0.50466
1804,A3AVJCB1ZD6ZY5,B000F4F96Q,0.31038750000000004
1806,A1FI9Q8KOYVVBR,B000E65OV0,-0.27511785714285714
1807,A3TBTAX85OYRKP,B000E65OV0,-0.047160000000000014
1808,A1DJ9FOEOA0WF1,B0002PHEU2,0.2473592011784512
1809,A88USYRFGDUTK,B0002NYO20,0.16240521008403366
1810,ATLMH0BU76XQE,B0038YE6AK,-0.026278999518999525
1811,A2Y4S4CNGKF21S,B0038YE6AK,0.1641480555555556
1812,A3M174IC0VXOS2,B001F0RJEE,-0.203634375
1813,A3BFDEBT5IV4UN,B001F0RJEE,0.089728125
1814,A2I1DIUGYJAIWL,B001F0RJEE,0.2035592
1815,A35LT14WG5BX0T,B0018CLVZ2,-0.05793571428571428
1816,ABF6W9HQVLQU7,B0018CLVZ2,0.08155799999999999
1817,A275DMHZMRS9ZN,B005DGI1PW,0.023346424242424238
1818,A18UVHCREY2RE2,B001CPUPMA,0.29616666666666663
1819,A1FG2SRLGWVMT5,B0017N63GY,0.040635
1820,AW68CSRWAL4FJ,B0009YUI6I,0.364228
1821,A1MYIOKDNJ0BMT,B0009YUI6I,0.20383396428571432
1822,A2J19U8H5SSFCJ,B001IW0ASG,0.30850500000000003
1823,A2VEB035GK2MB7,B001EPPXFM,0.04104672
1824,A2AOD7254MCKSH,B002OK2FCA,0.054491666666666654
1825,A39SCU7KSK7330,B002OK2FCA,0.10295958333333333
1826,A7EK88GF8N40F,B000FH188G,0.13094280952380952
1827,A2B8GXSCB1R05T,B001QY27AU,0.19789592592592592
1828,AK7CAW3N1XZV6,B000M7NH8I,0.08785714285714287
1829,A1YUL9PCJR3JTY,B000M7NH8I,0.05666395833333335
1830,A2UCNQ82DAFPEF,B001EO5YXO,0.32983443181818184
1831,A36MP37DITBU6F,B001EO5YXO,0.092299375
1832,A1NK2SF59YKURD,B000H27PAO,0.34572814545454544
1833,A28X7NZ02016FO,B000P49A0W,0.2940971987134504
1834,A3OXHLG6DIBRW8,B000P49A0W,-0.02000013888888889
1835,A1XHH0ZZ3V31Q,B000P49A0W,0.047550000000000016
1836,AY1EF0GOH80EK,B000P49A0W,0.27507
1837,A3RR2P5IS3DGPR,B000P49A0W,0.48305
1838,A2SVJWQVC7ZDMT,B000P49A0W,-0.003056333333333328
1839,A2KUUWP4ZZMOBP,B001HKZZ6Q,0.11401265555555558
1840,A2D2XOBXVF2V07,B000GAUKRC,0.33925
1841,A15ASTBZBU7AXD,B003ANFMY8,0.3414791666666667
1842,A25C5MVVCIYT5D,B003ANFMY8,0.33971
1843,A2YIP1EF88XCDV,B003ANFMY8,-0.29127
1844,A2YIP1EF88XCDV,B003ANFMY8,-0.1326557142857143
1845,A20OQMLRFNZADL,B003ANFMY8,-0.3452775
1846,A2UR5U40Z0G5PS,B003ANFMY8,0.4891
1847,A3IE3TQ79W0YOR,B003ANFMY8,0.283907076923077
1848,A3IE3TQ79W0YOR,B003ANFMY8,0.21487371428571428
1849,ATZAD00EIVTF4,B003ANFMY8,0.09841093333333334
1850,A8YWQ6B36SEAM,B002N3EIZ0,0.19744910256410256
1851,A2OEUROGZDTXUJ,B0009F3PIK,0.05228691666666667
1852,A1IQV6AI7L9NOK,B0009F3PIK,0.030243149999999993
1853,A1FP5ZLSKR07SU,B000E1DS90,0.08499999999999999
1854,A3M8R4JD1SIS76,B0005ZXPY8,0.018807962962962964
1855,A239BIP124VPYJ,B0005ZXPY8,0.22489476190476188
1856,A2II09GQGWOMTQ,B0005ZXPY8,0.05513999999999999
1857,AIOPIWA4Q6GAJ,B0050HZLN4,0.11629333333333335
1858,A2G97A91YWA1WL,B000F7RZG0,-0.08526484848484847
1859,A35W3JQYP0M655,B001652NBM,-0.07021000000000001
1860,ALQ4Q2D79AZTI,B001652NBM,-0.15658999999999998
1861,A1IU7S4HCK1XK0,B001652NBM,0.1883546116071428
1862,ASIAG7SXINSBI,B001652NBM,0.16704624074074076
1863,AZV26LP92E6WU,B001652NBM,0.3378328412698413
1864,A2SH7OWE8QJYNC,B001652NBM,0.1801041666666667
1865,APP8XWYYV4PAA,B001652NBM,0.07699153846153847
1866,A1080SE9X3ECK0,B001EQ5EAK,0.07475510204081633
1867,A1E37DNGUC3GCI,B0000DCWWI,-0.14584987012987013
1868,A1FNOU87B00NZZ,B000EEK4OO,-0.3612
1869,A3OXHLG6DIBRW8,B001E50T3S,0.1134365476190476
1870,ASWQHCBXTTMKR,B001BCUBFK,0.08639296296296296
1871,A1A8GHRWHEKEZJ,B001BCUBFK,0.03443447368421053
1872,A2AOZQ3WTNVVOK,B002UUJ590,-0.04584071603641456
1873,AXO4PQU0XG3TG,B002UUJ590,-0.0977652
1874,A35A5S6H1WROO6,B001ESJ5J4,0.31755900000000004
1875,A37C8PLRD59IGT,B001E5E0AG,0.18139600000000006
1876,A31N6KB160O508,B002DMOXTC,-0.41286999999999996
1877,A3HJDGAU2SB8VL,B002DMOXTC,0.023217500000000037
1879,AG6QH4P56CRIO,B002ZOPRT8,-0.13860875
1880,ANQT62LQHB4SH,B0016AXMLM,0.4205088000000001
1882,A1ISFI6GPRRDHZ,B000KFY5RO,-0.14515518518518514
1884,AY1EF0GOH80EK,B002DHOW6Q,-0.04782999999999999
1885,A7EK88GF8N40F,B0049ZCFBE,-0.08407833333333332
1886,A1L4RDILGM7D9E,B001S38AK0,0.2745471153846154
1887,AJQDIT55SZ3ZX,B001IZK7K4,0.16422328125
1888,A2MNB77YGJ3CN0,B000F8Y6JS,0.43012666666666666
1889,A1XH6UJ5E1ILBW,B000F8Y6JS,0.15963809523809525
1890,A2B8YNPFUKDBI3,B000KNCZ2I,0.122551130952381
1891,A27PFOZAKVK484,B000NA9ODG,0.21009000000000005
1892,AR83I6O2R29TP,B000YSQA7U,-0.3582225
1893,A1H0CYTDYKO6J3,B000YSQA7U,0.11876518181818185
1894,A2IRW5RHNC8BXX,B000YSQA7U,0.10090666666666667
1895,A17IEN99LC0MSZ,B000YSQA7U,0.7265866666666667
1896,A2NCCN1AKS0UJX,B000YSQA7U,0.0027303703703703713
1897,A1MT18CTADFC0Z,B001UUNDOE,0.21214875
1898,A2FTGWMYLP4M8U,B000PIX39M,0.1128205
1899,A3G7BEJJCPD6DS,B001H0FI22,0.40815500000000005
1900,AEWYUPCNDV7HY,B001H0FI22,0.011060624999999994
1901,A31HE83MU98GBV,B0047IG6OU,0.08
1902,A3B1360JOYS0GJ,B0029NUYZW,-0.16423942857142854
1903,A3B1360JOYS0GJ,B0029NUYZW,0.19107000000000002
1904,A7EK88GF8N40F,B001EO5YCA,0.13083714285714285
1905,ANEDXRFDZDL18,B000NMCEU4,0.2801523214285714
1906,A2IAP918Q0QN9A,B0009JRKDC,-0.03628750000000002
1907,AR7TAEEUDHMUB,B0001VDXG6,0.1573497222222222
1908,A3C3P1H56NROV0,B001EQ4CT4,0.051639152777777766
1909,A3QNQQKJTL76H0,B001HTRDVC,0.1304521333333333
1910,A2EVG2PM6CUV18,B0002FAVN4,0.01798925
1911,A2IYLMDQGBB4VG,B00376T0JG,-0.02590503401360544
